발생지역_시도명,발생지역_시군구명,피해지역_경도,피해지역_위도,처리결과_구분명
서울특별시,중구,126.9852374,37.56109073,기타안전조치
서울특별시,중구,126.9852374,37.56109073,자체처리
서울특별시,중랑구,127.0815179,37.592915,자체처리
서울특별시,구로구,126.8867624,37.49378885,자체처리
서울특별시,성동구,127.0672408,37.56073553,기타안전조치
서울특별시,관악구,126.926319,37.48818499,타 기관처리
서울특별시,관악구,126.926319,37.48818499,시설물
서울특별시,관악구,126.926319,37.48818499,인명검색
서울특별시,노원구,127.0735084,37.65628153,기타안전조치
서울특별시,금천구,126.8924076,37.46793995,공동대응
서울특별시,금천구,126.8924076,37.46793995,자체처리
서울특별시,금천구,126.8924076,37.46793995,자체처리
서울특별시,금천구,126.8924076,37.46793995,자체처리
서울특별시,서대문구,126.9376272,37.58544979,자체처리
서울특별시,서대문구,126.9376272,37.58544979,타 기관처리
서울특별시,서대문구,126.9376272,37.58544979,기타안전조치
서울특별시,영등포구,126.8985751,37.49052965,타 기관처리
서울특별시,종로구,126.9622212,37.57803525,안전조치
서울특별시,강서구,126.8271881,37.55267584,기타안전조치
서울특별시,강서구,126.8271881,37.55267584,타 기관처리
서울특별시,송파구,127.0777471,37.504181,타 기관처리
서울특별시,송파구,127.0777471,37.504181,타기관 인계
서울특별시,송파구,127.0777471,37.504181,기타안전조치
서울특별시,송파구,127.0777471,37.504181,시설물
서울특별시,송파구,127.0777471,37.504181,시설물
서울특별시,송파구,127.0777471,37.504181,자체처리
서울특별시,송파구,127.0777471,37.504181,안전조치
서울특별시,강동구,127.1239758,37.54197163,시설물
서울특별시,강동구,127.1239758,37.54197163,안전조치
서울특별시,강동구,127.1239758,37.54197163,인명검색
서울특별시,강동구,127.1239758,37.54197163,인명구조
서울특별시,강남구,127.0415371,37.50283441,시설물
서울특별시,강남구,127.0415371,37.50283441,자체처리
서울특별시,강남구,127.0415371,37.50283441,자체처리
서울특별시,강남구,127.0415371,37.50283441,시설물
서울특별시,강남구,127.0415371,37.50283441,타기관 인계
서울특별시,강남구,127.0415371,37.50283441,인명검색
서울특별시,강남구,127.0415371,37.50283441,안전조치
서울특별시,강남구,127.0415371,37.50283441,타 기관처리
서울특별시,강동구,127.1291218,37.54601281,타 기관처리
서울특별시,강동구,127.1291218,37.54601281,안전조치
서울특별시,노원구,127.0641376,37.61650536,자체처리
서울특별시,노원구,127.0641376,37.61650536,시설물
서울특별시,노원구,127.0641376,37.61650536,자체처리
서울특별시,노원구,127.0641376,37.61650536,자체처리
서울특별시,노원구,127.0641376,37.61650536,기타안전조치
서울특별시,노원구,127.0641376,37.61650536,타 기관처리
서울특별시,양천구,126.8747488,37.51960667,인명검색
서울특별시,양천구,126.8747488,37.51960667,기타 구조활동
서울특별시,양천구,126.8747488,37.51960667,인명검색
서울특별시,양천구,126.8747488,37.51960667,인명검색
서울특별시,양천구,126.8747488,37.51960667,구급대 인계
서울특별시,양천구,126.8747488,37.51960667,구급대 인계
서울특별시,양천구,126.8747488,37.51960667,시설물
서울특별시,송파구,127.1466329,37.49748607,타 기관처리
서울특별시,중랑구,127.0996906,37.59045819,안전조치
서울특별시,성북구,127.0460226,37.61564447,타 기관처리
서울특별시,노원구,127.0764847,37.66762106,타 기관처리
서울특별시,동작구,126.9532605,37.49318623,기타안전조치
서울특별시,동작구,126.9532605,37.49318623,자체처리
서울특별시,도봉구,127.0138672,37.65706684,기타활동
서울특별시,구로구,126.829919,37.49070007,타 기관처리
서울특별시,송파구,127.1486488,37.49811272,시설물
서울특별시,송파구,127.1486488,37.49811272,기타활동
서울특별시,송파구,127.1486488,37.49811272,기타활동
서울특별시,송파구,127.1486488,37.49811272,인명검색
서울특별시,송파구,127.1486488,37.49811272,안전조치
서울특별시,마포구,126.9264243,37.55549957,타 기관처리
서울특별시,마포구,126.9264243,37.55549957,시설물
서울특별시,마포구,126.9264243,37.55549957,시설물
서울특별시,마포구,126.9264243,37.55549957,타 기관처리
서울특별시,마포구,126.9264243,37.55549957,기타안전조치
서울특별시,마포구,126.9264243,37.55549957,기타안전조치
서울특별시,영등포구,126.9084195,37.51779546,타기관 인계
서울특별시,영등포구,126.9084195,37.51779546,공동대응
서울특별시,영등포구,126.9084195,37.51779546,자체처리
서울특별시,강북구,127.017425,37.6469732,기타안전조치
서울특별시,서초구,127.0468873,37.4744497,타 기관처리
서울특별시,강남구,127.0410319,37.49327584,자체처리
서울특별시,강남구,127.0410319,37.49327584,타기관 인계
서울특별시,강남구,127.0410319,37.49327584,타 기관처리
서울특별시,강남구,127.0410319,37.49327584,타 기관처리
서울특별시,중구,127.022696,37.57019935,기타안전조치
서울특별시,관악구,126.9814192,37.47497417,타 기관처리
서울특별시,관악구,126.9814192,37.47497417,시설물
서울특별시,강서구,126.8390897,37.56261713,기타활동
서울특별시,강서구,126.8390897,37.56261713,기타안전조치
서울특별시,강서구,126.8390897,37.56261713,기타안전조치
서울특별시,강서구,126.8390897,37.56261713,타 기관처리
서울특별시,종로구,127.0049328,37.57480281,기타안전조치
서울특별시,종로구,127.0049328,37.57480281,기타안전조치
서울특별시,강서구,126.8243452,37.55818627,기타안전조치
서울특별시,강서구,126.8243452,37.55818627,기타안전조치
서울특별시,구로구,126.8876187,37.48602547,타 기관처리
서울특별시,구로구,126.8876187,37.48602547,기타안전조치
서울특별시,구로구,126.8876187,37.48602547,안전조치
서울특별시,구로구,126.8876187,37.48602547,기타안전조치
서울특별시,구로구,126.8876187,37.48602547,타 기관처리
서울특별시,구로구,126.8876187,37.48602547,자체처리
서울특별시,성동구,127.0532332,37.54253315,타 기관처리
서울특별시,성동구,127.0532332,37.54253315,기타안전조치
서울특별시,성동구,127.0532332,37.54253315,타 기관처리
서울특별시,성동구,127.0532332,37.54253315,타 기관처리
서울특별시,영등포구,126.9076581,37.51896215,타 기관처리
서울특별시,강서구,126.8591844,37.55632263,기타안전조치
서울특별시,서초구,127.0253829,37.50057382,타 기관처리
서울특별시,서초구,127.0253829,37.50057382,타 기관처리
서울특별시,서초구,127.0253829,37.50057382,인명검색
서울특별시,서초구,127.0253829,37.50057382,타기관 인계
서울특별시,강서구,126.8678264,37.5497115,기타안전조치
서울특별시,강동구,127.1226909,37.53225118,기타활동
서울특별시,강동구,127.1226909,37.53225118,기타활동
서울특별시,강동구,127.1226909,37.53225118,인명검색
서울특별시,강동구,127.1226909,37.53225118,기타활동
서울특별시,마포구,126.9105314,37.55038679,타 기관처리
서울특별시,마포구,126.9105314,37.55038679,시설물
서울특별시,동대문구,127.0590052,37.5950015,기타안전조치
서울특별시,동대문구,127.0590052,37.5950015,안전조치
서울특별시,동대문구,127.0590052,37.5950015,기타안전조치
서울특별시,동대문구,127.0590052,37.5950015,자체처리
서울특별시,동대문구,127.0590052,37.5950015,기타안전조치
서울특별시,강서구,126.8465429,37.53293416,기타안전조치
서울특별시,강서구,126.8465429,37.53293416,타 기관처리
서울특별시,강서구,126.8465429,37.53293416,타기관 인계
서울특별시,강서구,126.8465429,37.53293416,기타활동
서울특별시,강서구,126.8465429,37.53293416,타 기관처리
서울특별시,강서구,126.8465429,37.53293416,타 기관처리
서울특별시,강서구,126.8465429,37.53293416,타 기관처리
서울특별시,강서구,126.8459347,37.56534627,기타안전조치
서울특별시,강서구,126.8459347,37.56534627,기타안전조치
서울특별시,성동구,127.0560189,37.54458711,자체처리
서울특별시,성동구,127.0560189,37.54458711,타 기관처리
서울특별시,관악구,126.9601683,37.48045526,타 기관처리
서울특별시,관악구,126.9601683,37.48045526,타 기관처리
서울특별시,관악구,126.9601683,37.48045526,타 기관처리
서울특별시,은평구,126.9188164,37.59950526,기타 구조활동
서울특별시,은평구,126.9188164,37.59950526,기타안전조치
서울특별시,은평구,126.9188164,37.59950526,시설물
서울특별시,강서구,126.8491199,37.55937657,기타안전조치
서울특별시,강서구,126.8491199,37.55937657,시설물
서울특별시,강서구,126.8491199,37.55937657,인명구조
서울특별시,강서구,126.8491199,37.55937657,시설물
서울특별시,강서구,126.8491199,37.55937657,기타안전조치
서울특별시,강서구,126.8491199,37.55937657,타 기관처리
서울특별시,강서구,126.8491199,37.55937657,타 기관처리
서울특별시,강서구,126.8507966,37.56072272,자체처리
서울특별시,강서구,126.8507966,37.56072272,자체처리
서울특별시,강서구,126.8507966,37.56072272,구조물
서울특별시,강서구,126.8507966,37.56072272,타 기관처리
서울특별시,마포구,126.9417691,37.54466077,타 기관처리
서울특별시,은평구,126.9110743,37.58562254,시설물
서울특별시,은평구,126.9110743,37.58562254,인명대피
서울특별시,은평구,126.9110743,37.58562254,타 기관처리
서울특별시,은평구,126.9110743,37.58562254,타기관 인계
서울특별시,은평구,126.9110743,37.58562254,기타안전조치
서울특별시,은평구,126.9110743,37.58562254,시설물
서울특별시,도봉구,127.0352355,37.66530025,기타안전조치
서울특별시,도봉구,127.0352355,37.66530025,기타안전조치
서울특별시,도봉구,127.0352355,37.66530025,시설물
서울특별시,도봉구,127.0352355,37.66530025,기타활동
서울특별시,도봉구,127.0352355,37.66530025,타기관 인계
서울특별시,도봉구,127.0352355,37.66530025,타 기관처리
서울특별시,도봉구,127.0352355,37.66530025,타 기관처리
서울특별시,서초구,126.9867256,37.47671889,타 기관처리
서울특별시,서초구,126.9867256,37.47671889,타 기관처리
서울특별시,서초구,126.9867256,37.47671889,타 기관처리
서울특별시,광진구,127.0690282,37.53786806,기타안전조치
서울특별시,광진구,127.0690282,37.53786806,인명검색
서울특별시,광진구,127.0690282,37.53786806,자체처리
서울특별시,광진구,127.0690282,37.53786806,구조물
서울특별시,서초구,127.0198095,37.45613473,타 기관처리
서울특별시,관악구,126.9809192,37.47641418,자체처리
서울특별시,용산구,127.0044685,37.53360564,기타활동
서울특별시,용산구,127.0044685,37.53360564,자체처리
서울특별시,용산구,127.0044685,37.53360564,인명검색
서울특별시,용산구,127.0044685,37.53360564,자체처리
서울특별시,용산구,127.0044685,37.53360564,타기관 인계
서울특별시,용산구,127.0044685,37.53360564,시설물
서울특별시,용산구,127.0044685,37.53360564,타 기관처리
서울특별시,양천구,126.8606725,37.52583643,자체처리
서울특별시,양천구,126.8606725,37.52583643,시설물
서울특별시,양천구,126.8606725,37.52583643,안전조치
서울특별시,양천구,126.8606725,37.52583643,시설물
서울특별시,양천구,126.8606725,37.52583643,안전조치
서울특별시,영등포구,126.900976,37.50598529,기타안전조치
서울특별시,영등포구,126.900976,37.50598529,시설물
서울특별시,영등포구,126.900976,37.50598529,안전조치
서울특별시,영등포구,126.900976,37.50598529,기타활동
서울특별시,영등포구,126.900976,37.50598529,기타안전조치
서울특별시,영등포구,126.900976,37.50598529,자체처리
서울특별시,영등포구,126.900976,37.50598529,인명검색
서울특별시,영등포구,126.900976,37.50598529,기타 구조활동
서울특별시,영등포구,126.900976,37.50598529,공동대응
서울특별시,종로구,127.002394,37.57303045,시설물
서울특별시,종로구,127.002394,37.57303045,시설물
서울특별시,종로구,127.002394,37.57303045,기타활동
서울특별시,종로구,127.002394,37.57303045,시설물
서울특별시,노원구,127.0614178,37.6358475,기타 구조활동
서울특별시,노원구,127.0614178,37.6358475,안전조치
서울특별시,노원구,127.0614178,37.6358475,차단
서울특별시,송파구,127.1194485,37.4945269,타 기관처리
서울특별시,송파구,127.1194485,37.4945269,기타안전조치
서울특별시,송파구,127.1194485,37.4945269,안전조치
서울특별시,구로구,126.8540187,37.49902601,타 기관처리
서울특별시,구로구,126.8882192,37.50919565,자체처리
서울특별시,성북구,127.0423274,37.60537798,안전조치
서울특별시,성북구,127.0423274,37.60537798,자체처리
서울특별시,성북구,127.0423274,37.60537798,기타안전조치
서울특별시,동대문구,127.0519975,37.57631204,기타안전조치
서울특별시,동대문구,127.0519975,37.57631204,기타안전조치
서울특별시,마포구,126.9113379,37.56976556,인명검색
서울특별시,마포구,126.9113379,37.56976556,인명검색
서울특별시,마포구,126.9113379,37.56976556,인명검색
서울특별시,마포구,126.9113379,37.56976556,타 기관처리
서울특별시,마포구,126.9113379,37.56976556,인명검색
서울특별시,마포구,126.9113379,37.56976556,시설물
서울특별시,동대문구,127.0519975,37.57631204,타기관 인계
서울특별시,서대문구,126.9224858,37.5808307,시설물
서울특별시,서대문구,126.9224858,37.5808307,시설물
서울특별시,구로구,126.882422,37.51034581,자체처리
서울특별시,강서구,126.8515189,37.54828306,기타안전조치
서울특별시,강서구,126.8515189,37.54828306,기타안전조치
서울특별시,관악구,126.9202926,37.48449873,타 기관처리
서울특별시,관악구,126.9202926,37.48449873,타 기관처리
서울특별시,관악구,126.9202926,37.48449873,기타안전조치
서울특별시,관악구,126.9202926,37.48449873,인명검색
서울특별시,금천구,126.9084424,37.4609272,시설물
서울특별시,금천구,126.9084424,37.4609272,인명검색
서울특별시,중랑구,127.0909879,37.59492982,타 기관처리
서울특별시,중랑구,127.0909879,37.59492982,기타활동
서울특별시,중랑구,127.0909879,37.59492982,구급대 인계
서울특별시,중랑구,127.0909879,37.59492982,기타안전조치
서울특별시,중랑구,127.0909879,37.59492982,자체처리
서울특별시,중랑구,127.0909879,37.59492982,기타안전조치
서울특별시,관악구,126.9645976,37.47102512,기타안전조치
서울특별시,관악구,126.9645976,37.47102512,인명대피
서울특별시,관악구,126.9645976,37.47102512,타기관 인계
서울특별시,관악구,126.9645976,37.47102512,자체처리
서울특별시,관악구,126.9645976,37.47102512,구급대 인계
서울특별시,관악구,126.9645976,37.47102512,인명검색
서울특별시,강남구,127.0462175,37.51053855,기타안전조치
서울특별시,강남구,127.0462175,37.51053855,기타안전조치
서울특별시,강남구,127.0462175,37.51053855,시설물
서울특별시,강남구,127.0462175,37.51053855,타 기관처리
서울특별시,강남구,127.0462175,37.51053855,타 기관처리
서울특별시,강남구,127.0462175,37.51053855,자체처리
서울특별시,강남구,127.0462175,37.51053855,타 기관처리
서울특별시,양천구,126.8671398,37.5476736,기타안전조치
서울특별시,송파구,127.1392232,37.50282872,타 기관처리
서울특별시,강남구,127.0639771,37.47730329,기타안전조치
서울특별시,강남구,127.0639771,37.47730329,기타안전조치
서울특별시,강남구,127.0639771,37.47730329,타 기관처리
서울특별시,강남구,127.0639771,37.47730329,타 기관처리
서울특별시,강남구,127.0421225,37.50948293,시설물
서울특별시,강남구,127.0421225,37.50948293,타기관 인계
서울특별시,강남구,127.0421225,37.50948293,자체처리
서울특별시,강남구,127.0421225,37.50948293,타 기관처리
서울특별시,서초구,127.0234923,37.5034493,타 기관처리
서울특별시,서초구,127.0234923,37.5034493,타기관 인계
서울특별시,노원구,127.0766535,37.62895133,인명검색
서울특별시,노원구,127.0766535,37.62895133,자체처리
서울특별시,노원구,127.0766535,37.62895133,자체처리
서울특별시,노원구,127.0766535,37.62895133,자체처리
서울특별시,성북구,127.0655552,37.60748712,기타 구조활동
서울특별시,강남구,127.059385,37.50596637,자체처리
서울특별시,강남구,127.059385,37.50596637,기타안전조치
서울특별시,강남구,127.059385,37.50596637,자체처리
서울특별시,강남구,127.059385,37.50596637,기타안전조치
서울특별시,강남구,127.059385,37.50596637,시설물
서울특별시,강남구,127.059385,37.50596637,자체처리
서울특별시,용산구,126.9703647,37.54191009,자체처리
서울특별시,성북구,127.0640698,37.61252663,기타 구조활동
서울특별시,성북구,127.0640698,37.61252663,기타안전조치
서울특별시,성북구,127.0640698,37.61252663,자체처리
서울특별시,동대문구,127.050237,37.58493994,기타안전조치
서울특별시,동대문구,127.050237,37.58493994,자체처리
서울특별시,동대문구,127.050237,37.58493994,자체처리
서울특별시,동대문구,127.050237,37.58493994,자체처리
서울특별시,중구,127.0123709,37.55101707,타 기관처리
서울특별시,강서구,126.8552887,37.53746386,기타안전조치
서울특별시,강서구,126.8552887,37.53746386,인명검색
서울특별시,강서구,126.8552887,37.53746386,시설물
서울특별시,강서구,126.8552887,37.53746386,안전조치
서울특별시,강서구,126.8552887,37.53746386,구급대 인계
서울특별시,강서구,126.8552887,37.53746386,인명검색
서울특별시,강서구,126.8552887,37.53746386,시설물
서울특별시,관악구,126.9456694,37.48872852,인명검색
서울특별시,양천구,126.8640547,37.53582598,기타안전조치
서울특별시,양천구,126.8640547,37.53582598,인명검색
서울특별시,양천구,126.8640547,37.53582598,시설물
서울특별시,양천구,126.8640547,37.53582598,자체처리
서울특별시,금천구,126.8921955,37.47061855,안전조치
서울특별시,금천구,126.8921955,37.47061855,시설물
서울특별시,금천구,126.8921955,37.47061855,시설물
서울특별시,금천구,126.8921955,37.47061855,시설물
서울특별시,금천구,126.8921955,37.47061855,시설물
서울특별시,금천구,126.8921955,37.47061855,구조물
서울특별시,성북구,127.0447226,37.6172545,기타 구조활동
서울특별시,양천구,126.8301869,37.53437618,기타안전조치
서울특별시,양천구,126.8301869,37.53437618,시설물
서울특별시,양천구,126.8301869,37.53437618,기타안전조치
서울특별시,광진구,127.0905195,37.53781356,기타안전조치
서울특별시,광진구,127.0905195,37.53781356,안전조치
서울특별시,광진구,127.0905195,37.53781356,기타안전조치
서울특별시,광진구,127.0905195,37.53781356,기타안전조치
서울특별시,광진구,127.0905195,37.53781356,타 기관처리
서울특별시,서대문구,126.9328089,37.57795899,기타안전조치
서울특별시,서대문구,126.9328089,37.57795899,기타안전조치
서울특별시,은평구,126.9194281,37.61504343,타 기관처리
서울특별시,종로구,126.9654213,37.58404526,기타안전조치
서울특별시,종로구,126.9588959,37.59909254,기타안전조치
서울특별시,도봉구,127.0488234,37.65347474,타기관 인계
서울특별시,도봉구,127.0488234,37.65347474,타 기관처리
서울특별시,도봉구,127.0488234,37.65347474,자체처리
서울특별시,도봉구,127.0488234,37.65347474,시설물
서울특별시,도봉구,127.0301344,37.66732121,기타활동
서울특별시,도봉구,127.0301344,37.66732121,타 기관처리
서울특별시,도봉구,127.0301344,37.66732121,타 기관처리
서울특별시,도봉구,127.0301344,37.66732121,자체처리
서울특별시,도봉구,127.0301344,37.66732121,시설물
서울특별시,송파구,127.148059,37.48020138,안전조치
서울특별시,송파구,127.148059,37.48020138,타 기관처리
서울특별시,송파구,127.0795186,37.51085203,기타안전조치
서울특별시,송파구,127.0795186,37.51085203,인명검색
서울특별시,송파구,127.0795186,37.51085203,구급대 인계
서울특별시,송파구,127.0795186,37.51085203,공동대응
서울특별시,송파구,127.0795186,37.51085203,기타안전조치
서울특별시,송파구,127.0795186,37.51085203,자체처리
서울특별시,송파구,127.0795186,37.51085203,구급대 인계
서울특별시,중구,127.0237549,37.5623017,기타활동
서울특별시,중구,127.0237549,37.5623017,자체처리
서울특별시,중구,127.0237549,37.5623017,타 기관처리
서울특별시,중구,127.0237549,37.5623017,타 기관처리
서울특별시,마포구,126.9518186,37.53968234,시설물
서울특별시,마포구,126.9518186,37.53968234,안전조치
서울특별시,마포구,126.9518186,37.53968234,안전조치
서울특별시,마포구,126.9518186,37.53968234,시설물
서울특별시,마포구,126.9198882,37.56081868,기타안전조치
서울특별시,마포구,126.9198882,37.56081868,시설물
서울특별시,마포구,126.9198882,37.56081868,시설물
서울특별시,마포구,126.9198882,37.56081868,기타활동
서울특별시,마포구,126.9198882,37.56081868,타 기관처리
서울특별시,마포구,126.9198882,37.56081868,안전조치
서울특별시,마포구,126.9198882,37.56081868,시설물
서울특별시,강서구,126.838049,37.55503355,기타안전조치
서울특별시,강서구,126.838049,37.55503355,타 기관처리
서울특별시,강서구,126.838049,37.55503355,기타안전조치
서울특별시,강서구,126.838049,37.55503355,자체처리
서울특별시,구로구,126.830016,37.5003787,안전조치
서울특별시,강서구,126.8409204,37.54215463,기타안전조치
서울특별시,강서구,126.8409204,37.54215463,기타안전조치
서울특별시,강서구,126.8409204,37.54215463,기타안전조치
서울특별시,금천구,126.8827547,37.47937323,공동대응
서울특별시,금천구,126.8827547,37.47937323,자체처리
서울특별시,금천구,126.8827547,37.47937323,타기관 인계
서울특별시,금천구,126.8827547,37.47937323,자체처리
서울특별시,서대문구,126.9320096,37.55883553,안전조치
서울특별시,서대문구,126.9320096,37.55883553,안전조치
서울특별시,서대문구,126.9320096,37.55883553,자체처리
서울특별시,서대문구,126.9320096,37.55883553,시설물
서울특별시,서대문구,126.9320096,37.55883553,시설물
서울특별시,노원구,127.0700163,37.66081704,자체처리
서울특별시,노원구,127.0700163,37.66081704,자체처리
서울특별시,노원구,127.0700163,37.66081704,타 기관처리
서울특별시,노원구,127.0700163,37.66081704,기타안전조치
서울특별시,노원구,127.0700163,37.66081704,타기관 인계
서울특별시,강북구,127.0215545,37.6315773,안전조치
서울특별시,강북구,127.0215545,37.6315773,시설물
서울특별시,강북구,127.0215545,37.6315773,안전조치
서울특별시,강북구,127.0215545,37.6315773,구조물
서울특별시,강북구,127.0215545,37.6315773,기타안전조치
서울특별시,관악구,126.9228654,37.46859537,타 기관처리
서울특별시,관악구,126.9228654,37.46859537,타 기관처리
서울특별시,관악구,126.9228654,37.46859537,기타안전조치
서울특별시,관악구,126.9228654,37.46859537,인명검색
서울특별시,관악구,126.9228654,37.46859537,타 기관처리
서울특별시,구로구,126.8312333,37.48745148,기타안전조치
서울특별시,구로구,126.8312333,37.48745148,기타안전조치
서울특별시,구로구,126.8312333,37.48745148,안전조치
서울특별시,구로구,126.8312333,37.48745148,타 기관처리
서울특별시,동대문구,127.0325501,37.58007618,타 기관처리
서울특별시,동대문구,127.0325501,37.58007618,기타안전조치
서울특별시,동대문구,127.0325501,37.58007618,타 기관처리
서울특별시,성동구,127.0203326,37.5548495,타 기관처리
서울특별시,성동구,127.0203326,37.5548495,기타활동
서울특별시,성동구,127.0203326,37.5548495,시설물
서울특별시,성동구,127.0203326,37.5548495,시설물
서울특별시,강북구,127.0240295,37.64174633,기타활동
서울특별시,노원구,127.0800713,37.62666479,시설물
서울특별시,노원구,127.0800713,37.62666479,자체처리
서울특별시,노원구,127.0800713,37.62666479,기타안전조치
서울특별시,성동구,127.0113702,37.54226318,기타안전조치
서울특별시,영등포구,126.9192119,37.50697201,타 기관처리
서울특별시,영등포구,126.9192119,37.50697201,타 기관처리
서울특별시,영등포구,126.9192119,37.50697201,기타활동
서울특별시,영등포구,126.9192119,37.50697201,자체처리
서울특별시,영등포구,126.9192119,37.50697201,기타안전조치
서울특별시,영등포구,126.9192119,37.50697201,안전조치
서울특별시,영등포구,126.9192119,37.50697201,타 기관처리
서울특별시,강남구,127.0319419,37.51748911,타 기관처리
서울특별시,구로구,126.8877545,37.48906627,기타안전조치
서울특별시,구로구,126.8877545,37.48906627,타 기관처리
서울특별시,구로구,126.8877545,37.48906627,타 기관처리
서울특별시,성동구,127.0466111,37.5471178,안전조치
서울특별시,성동구,127.0466111,37.5471178,시설물
서울특별시,종로구,126.9738441,37.57309011,자체처리
서울특별시,종로구,126.9738441,37.57309011,기타안전조치
서울특별시,성동구,127.0403961,37.56189879,기타활동
서울특별시,성동구,127.0403961,37.56189879,시설물
서울특별시,성동구,127.0403961,37.56189879,기타안전조치
서울특별시,성동구,127.0403961,37.56189879,시설물
서울특별시,강남구,127.0319205,37.51748385,타 기관처리
서울특별시,중구,127.02129,37.56528195,기타안전조치
서울특별시,종로구,126.9897051,37.57303354,자체처리
서울특별시,종로구,126.9897051,37.57303354,기타안전조치
서울특별시,종로구,126.9897051,37.57303354,타기관 인계
서울특별시,송파구,127.0795186,37.51085203,타 기관처리
서울특별시,송파구,127.0795186,37.51085203,타 기관처리
서울특별시,송파구,127.0795186,37.51085203,시설물
서울특별시,송파구,127.0795186,37.51085203,타 기관처리
서울특별시,송파구,127.0795186,37.51085203,안전조치
서울특별시,송파구,127.0795186,37.51085203,인명검색
서울특별시,송파구,127.0795186,37.51085203,자체처리
서울특별시,양천구,126.8539878,37.52709706,시설물
서울특별시,은평구,126.9157486,37.63895925,타 기관처리
서울특별시,은평구,126.9157486,37.63895925,타 기관처리
서울특별시,강동구,127.1398239,37.55303359,타기관 인계
서울특별시,강동구,127.1398239,37.55303359,타 기관처리
서울특별시,강동구,127.1398239,37.55303359,기타활동
서울특별시,강동구,127.1398239,37.55303359,타 기관처리
서울특별시,종로구,126.9894378,37.57389568,타 기관처리
서울특별시,은평구,126.9141843,37.58938746,자체처리
서울특별시,은평구,126.9141843,37.58938746,타기관 인계
서울특별시,은평구,126.9141843,37.58938746,타 기관처리
서울특별시,은평구,126.9141843,37.58938746,타 기관처리
서울특별시,중랑구,127.0894689,37.57967898,자체처리
서울특별시,중랑구,127.0894689,37.57967898,자체처리
서울특별시,금천구,126.9085782,37.45230317,타 기관처리
서울특별시,금천구,126.9085782,37.45230317,안전조치
서울특별시,은평구,126.914221,37.58937597,자체처리
서울특별시,은평구,126.914221,37.58937597,타 기관처리
서울특별시,은평구,126.914221,37.58937597,타 기관처리
서울특별시,금천구,126.8786978,37.4749086,타 기관처리
서울특별시,양천구,126.8592988,37.52485523,구조물
서울특별시,양천구,126.8592988,37.52485523,타 기관처리
서울특별시,양천구,126.8592988,37.52485523,자체처리
서울특별시,성동구,127.0270951,37.56519664,기타안전조치
서울특별시,송파구,127.1164908,37.51237417,타기관 인계
서울특별시,송파구,127.1164908,37.51237417,타기관 인계
서울특별시,강서구,126.8431192,37.52818639,기타안전조치
서울특별시,강서구,126.8436961,37.54185281,인명검색
서울특별시,강서구,126.8436961,37.54185281,기타안전조치
서울특별시,강서구,126.8436961,37.54185281,구조물
서울특별시,양천구,126.8436961,37.54185281,타기관 인계
서울특별시,강서구,126.8436961,37.54185281,안전조치
서울특별시,강남구,127.0277581,37.52030066,타 기관처리
서울특별시,동대문구,127.0335922,37.58034222,타 기관처리
서울특별시,동대문구,127.0335922,37.58034222,자체처리
서울특별시,강남구,127.0637179,37.49552441,안전조치
서울특별시,동대문구,127.0666111,37.59910642,기타안전조치
서울특별시,동대문구,127.0666111,37.59910642,구급대 인계
서울특별시,동대문구,127.0666111,37.59910642,인명검색
서울특별시,동대문구,127.0666111,37.59910642,타 기관처리
서울특별시,동대문구,127.0666111,37.59910642,시설물
서울특별시,동대문구,127.0666111,37.59910642,타기관 인계
서울특별시,동대문구,127.0666111,37.59910642,기타안전조치
서울특별시,강남구,127.0609014,37.49805684,기타활동
서울특별시,강남구,127.0609014,37.49805684,타기관 인계
서울특별시,강남구,127.0609014,37.49805684,시설물
서울특별시,강남구,127.0609014,37.49805684,타 기관처리
서울특별시,중랑구,127.0817475,37.59508362,자체처리
서울특별시,도봉구,127.0499203,37.66182788,자체처리
서울특별시,도봉구,127.0499203,37.66182788,자체처리
서울특별시,도봉구,127.0499203,37.66182788,기타안전조치
서울특별시,구로구,126.8929553,37.48058999,타 기관처리
서울특별시,구로구,126.8929553,37.48058999,자체처리
서울특별시,구로구,126.8929553,37.48058999,타 기관처리
서울특별시,구로구,126.8929553,37.48058999,기타안전조치
서울특별시,강남구,127.0644875,37.50109634,타 기관처리
서울특별시,강남구,127.0644875,37.50109634,기타활동
서울특별시,강남구,127.0644875,37.50109634,기타안전조치
서울특별시,강남구,127.0644875,37.50109634,인명검색
서울특별시,강남구,127.0644875,37.50109634,시설물
서울특별시,강남구,127.0644875,37.50109634,기타안전조치
서울특별시,강남구,127.0644875,37.50109634,자체처리
서울특별시,중랑구,127.0941194,37.5800701,안전조치
서울특별시,중랑구,127.0941194,37.5800701,자체처리
서울특별시,중랑구,127.0941194,37.5800701,기타안전조치
서울특별시,중랑구,127.0941194,37.5800701,구조물
서울특별시,중랑구,127.0941194,37.5800701,타기관 인계
서울특별시,중랑구,127.0941194,37.5800701,인명검색
서울특별시,중랑구,127.0941194,37.5800701,자체처리
서울특별시,은평구,126.9274941,37.62699422,타 기관처리
서울특별시,은평구,126.9274941,37.62699422,자체처리
서울특별시,강북구,127.0226253,37.61271412,기타활동
서울특별시,강북구,127.0226253,37.61271412,기타활동
서울특별시,강북구,127.0226253,37.61271412,인명검색
서울특별시,강북구,127.0226253,37.61271412,기타안전조치
서울특별시,강북구,127.0226253,37.61271412,인명검색
